4.188790204786390525e+00
2.203610708739011770e+00
1.530631732571935633e+00
2.640533755986829156e+00
1.633303306492171814e+00
3.697563343155346516e+00
1.712821812373562791e+00
1.252331420454799282e+00
1.935829153842329564e+00
1.265872964319801453e+00
3.658051691760701107e+00
1.187282225924329193e+00
1.058217927506819311e+00
9.655171889456527490e-01
9.678774446172161428e-01
5.749999890900880040e+00
7.740347708279522454e-01
4.397194682902835439e+00
4.235365063223343052e-01
7.760250837307204330e-01
6.026057258156408025e+00
5.076548668193090474e-01
5.010662778108478932e+00
1.608957158251695385e-01
7.222831970185789041e-01
5.984081347823732244e+00
3.548039756198790307e-01
5.382615794531487197e+00
9.170828753574330333e-03
4.441352961351361373e+00
5.916107304347061557e+00
2.992022181499026101e-01
5.486233346359274066e+00
6.201558040681646844e+00
4.911935803251480159e+00
5.846634019228755363e+00
3.703074676839667179e-01
5.481683168666763528e+00
6.164928424615492730e+00
5.061329231578774568e+00
5.782543899885514982e+00
7.227822652110600377e-01
5.425780603729299045e+00
6.208854251636362065e+00
5.064145899159832709e+00
5.731888185905599009e+00
4.612536800349060329e+00
5.332082701472079300e+00
1.373764729352432157e-01
4.977141113189205157e+00
5.718749048637839394e+00
4.641526648284848733e+00
5.190411217188994897e+00
6.325699828099354827e-01
4.803359930586553972e+00
5.852937155410175230e+00
4.519903591826921030e+00
4.945473169546656500e+00
4.279357214203862725e+00
4.505998220816691102e+00
4.749359550801420804e-01
4.282180460682750933e+00
4.309246128695093603e+00
4.170328144367275058e+00
4.022002179078919326e+00
1.256942131018435660e+00
3.935543178608337023e+00
2.887916746765055720e+00
3.928933854032606643e+00
3.402287791761253732e+00
1.134508886879877165e+00
3.522764975945167354e+00
2.252881980321724154e+00
3.620397367175784531e+00
2.873721897708286122e+00
3.821029953194489792e+00
3.122428114183559700e+00
1.897088828142108108e+00
3.293515329991155927e+00
2.487827331218803728e+00
3.518363209963493166e+00
2.774776723906879905e+00
1.509659515732326041e+00
2.979786807563309825e+00
2.171325241326829136e+00
3.219061695983816307e+00
2.466724760203550915e+00
3.731991101925954180e+00
2.680553899291308717e+00
1.868521353356215053e+00
2.923510783588916695e+00
2.170428669158312562e+00
3.355551048880456744e+00
2.376936500672265140e+00
1.545974263442194685e+00
2.611397326535979779e+00
1.867365682452698739e+00
3.028736894843393035e+00
2.046344111641825059e+00
4.019813312428778040e+00
